gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less7,mmusculus_stress_up_Fraction_sp_less6,mmusculus_stress_up_Fraction_sp_less5,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
DES,0.2722257585402079,0.20220666242308508,0.11478888181625292,0.0664120517716953,0.022915340547422024,0.004243581582855931,0.004031402503713134,0.0002121790791427965
ROBO4,0.19711436452365796,0.133460640780819,0.10057288351368555,0.04858900912370041,0.007850625928283471,0.0010608953957139827,0.0010608953957139827,0.0
DEK,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HTR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR2B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GBA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RX7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KIAA0895,0.16953108423509441,0.10248249522597072,0.04858900912370041,0.022278803309993635,0.0023339698705707617,0.0002121790791427965,0.0002121790791427965,0.0
GBAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBPL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ESAM,0.22533418204964992,0.15680033948652664,0.11775938892425207,0.07023127519626565,0.01888393804370889,0.002546148949713558,0.002546148949713558,0.0
ERMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACD,0.25355399957564184,0.15764905580309782,0.07489921493740717,0.030765966475705495,0.005728835136855506,0.0006365372374283895,0.0006365372374283895,0.0
ATP5S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5J,0.27837895183534905,0.18438361977509019,0.07044345427540845,0.031826861871419476,0.01952047528113728,0.006365372374283896,0.006365372374283896,0.0
ATP5I,0.2270316146827923,0.11733503076596648,0.037555697008274984,0.025461489497135583,0.014003819223424571,0.003607044345427541,0.003607044345427541,0.0
ATP5H,0.23021430086993422,0.1279439847231063,0.046042860173986844,0.02673456397199236,0.015701251856566942,0.003607044345427541,0.003607044345427541,0.0
ME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5B,0.21833227243793762,0.13155102906853383,0.05283259070655633,0.02631020581370677,0.01633778909399533,0.0021217907914279654,0.0021217907914279654,0.0
ATP5E,0.19499257373223,0.10460428601739868,0.038616592403988965,0.021854445151708042,0.008911521323997454,0.000424358158285593,0.000424358158285593,0.0
ATP5D,0.22766815192022066,0.14491831105453,0.0547422024188415,0.02503713133884999,0.011245491194568216,0.001273074474856779,0.001273074474856779,0.0
MPZL3,0.28495650328877575,0.23318480797793337,0.1650753235730957,0.08126458731169106,0.017610863568852112,0.001273074474856779,0.001273074474856779,0.0
TBK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP7B1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MET,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CLPX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LALBA,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.0,0.0,0.0
CLPP,0.23233609166136218,0.15552726501166986,0.0666242308508381,0.02928071292170592,0.014215998302567368,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
CLPS,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
CLPB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FEZF1,0.003182686187141948,0.002970507107999151,0.0014852535539995756,0.0010608953957139827,0.0010608953957139827,0.0,0.0,0.0
FEZF2,0.001697432633142372,0.001273074474856779,0.0002121790791427965,0.0,0.0,0.0,0.0,0.0
SLC9A3R2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC9A3R1,0.282622533418205,0.24103543390621684,0.1638022490982389,0.0736261404625504,0.015701251856566942,0.000424358158285593,0.000424358158285593,0.0
SLC40A1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CLP1,0.07405049862083599,0.03500954805856143,0.016549968173138127,0.0046679397411415234,0.0023339698705707617,0.001273074474856779,0.001273074474856779,0.0
DTWD2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DTWD1,0.26395077445363885,0.18523233609166137,0.09208572034797369,0.0241884150222788,0.0014852535539995756,0.0002121790791427965,0.0002121790791427965,0.0
CPE,0.24485465733078718,0.16040738383195416,0.09526840653511563,0.02864417568427753,0.002970507107999151,0.0002121790791427965,0.0002121790791427965,0.0
CASS4,0.1884150222788033,0.10715043496711224,0.060683216634839804,0.02737110120942075,0.016549968173138127,0.000848716316571186,0.000848716316571186,0.0
CYP46A1,0.2582219393167834,0.20220666242308508,0.11224273286653937,0.04328453214513049,0.005092297899427116,0.0002121790791427965,0.0002121790791427965,0.0
BANK1,0.16040738383195416,0.08996392955654572,0.04752811372798642,0.0182474008062805,0.001273074474856779,0.0,0.0,0.0
DOC2A,0.14109908762995968,0.06407808190112455,0.030765966475705495,0.008274984086569064,0.000424358158285593,0.0,0.0,0.0
DOC2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMTK3,0.24718862720135795,0.1890515595162317,0.07999151283683428,0.017398684489709316,0.0046679397411415234,0.0002121790791427965,0.0002121790791427965,0.0
LMTK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM4B,0.25864629747506895,0.18014003819223426,0.07808190112454912,0.039253129641417354,0.010821133036282623,0.001273074474856779,0.001273074474856779,0.0
HHIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KRT17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GABRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT19,0.22533418204964992,0.1400381922342457,0.03607044345427541,0.012942923827710588,0.005304476978569913,0.0002121790791427965,0.0,0.0002121790791427965
KRT18,0.2558879694462126,0.18650541056651815,0.09526840653511563,0.024824952259707194,0.00912370040314025,0.0002121790791427965,0.0,0.0002121790791427965
SLC26A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAG1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NBPF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM9SF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM9SF2,0.06853384256312328,0.015701251856566942,0.006789730532569488,0.002970507107999151,0.000848716316571186,0.0002121790791427965,0.0,0.0002121790791427965
SPATS2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAA2,0.10524082325482707,0.036494801612561,0.01994483343942287,0.006365372374283896,0.000848716316571186,0.0002121790791427965,0.0,0.0002121790791427965
ACAA1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARIH2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARIH1,0.2024188415022279,0.10799915128368343,0.04816465096541481,0.02312751962656482,0.007850625928283471,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
SUFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G4F,0.2259707192870783,0.14343305750053045,0.03904095056227456,0.014215998302567368,0.005941014215998302,0.0002121790791427965,0.0002121790791427965,0.0
PLA2G4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G4D,0.0666242308508381,0.022278803309993635,0.008062805007426267,0.0006365372374283895,0.0,0.0,0.0,0.0
OR8H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM3,0.21557394440908126,0.14810099724167197,0.09399533206025885,0.03416083174199024,0.004243581582855931,0.0010608953957139827,0.0010608953957139827,0.0
CMTM6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DEC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL11A1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
COL11A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA10,0.04519414385741566,0.02567366857627838,0.012942923827710588,0.0010608953957139827,0.0,0.0,0.0,0.0
NDUFA11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NDUFA12,0.21981752599193718,0.10502864417568428,0.03713133884998939,0.024612773180564398,0.013155102906853384,0.0023339698705707617,0.0021217907914279654,0.0002121790791427965
NDUFA13,0.2442181200933588,0.15552726501166986,0.056651814131126674,0.028007638446849142,0.016549968173138127,0.005304476978569913,0.005304476978569913,0.0
ALDH1L2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG4,0.16847018883938045,0.10099724167197115,0.0367069806917038,0.008274984086569064,0.0002121790791427965,0.0002121790791427965,0.0,0.0002121790791427965
GNG5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GNG2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GNG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FUS,0.20029705071079992,0.0978145554848292,0.04858900912370041,0.017398684489709316,0.002546148949713558,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
FUZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCE1,0.1765329938468067,0.11691067260768088,0.07489921493740717,0.036919159770846595,0.001697432633142372,0.0002121790791427965,0.0002121790791427965,0.0
FUK,0.26501166984935287,0.19287078294080204,0.08656906429026098,0.021005728835136857,0.004243581582855931,0.0,0.0,0.0
RASGEF1C,0.1659240398896669,0.08105240823254826,0.021005728835136857,0.004031402503713134,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
SMYD4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SMYD5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TRDMT1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SMYD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPIND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM78A,0.12624655208996394,0.059410142159983026,0.02673456397199236,0.002758328028856355,0.0002121790791427965,0.0,0.0,0.0
LY75,0.24124761298535966,0.14831317632081475,0.07468703585826438,0.029705071079991513,0.007426267769997878,0.000424358158285593,0.000424358158285593,0.0
CLK1,0.1956291109696584,0.12539783577339275,0.05537873965626989,0.018459579885423297,0.00551665605771271,0.000424358158285593,0.000424358158285593,0.0
CLK2,0.2754084447273499,0.19902397623594315,0.08678124336940378,0.02567366857627838,0.007426267769997878,0.001273074474856779,0.001273074474856779,0.0
CLK3,0.2626776999787821,0.19244642478251645,0.09463186929768724,0.026098026734563972,0.005304476978569913,0.001697432633142372,0.001697432633142372,0.0
CLK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONECUT3,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.000848716316571186,0.000848716316571186,0.0,0.0,0.0
ONECUT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONECUT1,0.008699342244854658,0.001697432633142372,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0,0.0,0.0
TMEM150A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSMD3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ACVR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAS2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC5AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMD,0.2662847443242096,0.1935073201782304,0.12285168682367918,0.08487163165711861,0.046042860173986844,0.005941014215998302,0.005941014215998302,0.0
OMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR52D1,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.000848716316571186,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
HIP1,0.1037555697008275,0.05007426267769998,0.007850625928283471,0.001273074474856779,0.000424358158285593,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
SETMAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBB,0.22342457033736474,0.13727986420538935,0.06832166348398049,0.031826861871419476,0.021217907914279653,0.01103331211542542,0.010821133036282623,0.0002121790791427965
CYBA,0.25864629747506895,0.18502015701251856,0.10290685338425631,0.04179927859113092,0.02312751962656482,0.006789730532569488,0.006789730532569488,0.0
HMHA1,0.24570337364735836,0.16125610014852534,0.08656906429026098,0.05283259070655633,0.02206662423085084,0.005304476978569913,0.005304476978569913,0.0
CEACAM16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNS,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CIDEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIDEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HSF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF4B,0.24273286653935922,0.15637598132824104,0.06853384256312328,0.030341608317419902,0.01039677487799703,0.003182686187141948,0.002970507107999151,0.0002121790791427965
RORC,0.1754720984510927,0.07383831954169319,0.01782304264799491,0.005728835136855506,0.0,0.0,0.0,0.0
RORB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RORA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZNF471,0.2868661150010609,0.22872904731593466,0.14810099724167197,0.0736261404625504,0.02079354975599406,0.002546148949713558,0.002546148949713558,0.0
ZNF473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROR1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLTM,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SFI1,0.2633142372162105,0.19032463399108848,0.09717801824740081,0.02928071292170592,0.007001909611712286,0.0019096117122851686,0.0019096117122851686,0.0
KPNA7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KPNA6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
KPNA5,0.3053256948864842,0.2531296414173562,0.15510290685338426,0.06535115637598132,0.022278803309993635,0.0021217907914279654,0.0021217907914279654,0.0
KPNA4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
KPNA3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
KPNA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KPNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRS3,0.25206874602164225,0.16019520475281138,0.08338637810311904,0.02673456397199236,0.003607044345427541,0.0,0.0,0.0
FRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLT1B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GOLT1A,0.1888393804370889,0.10057288351368555,0.033948652662847446,0.010821133036282623,0.0014852535539995756,0.000424358158285593,0.000424358158285593,0.0
NUDT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
B4GALT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT7,0.10290685338425631,0.036919159770846595,0.004455760661998727,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0,0.0002121790791427965
B4GALT6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN1,0.15510290685338426,0.07489921493740717,0.03479736897941863,0.023976235943136005,0.013791640144281773,0.000848716316571186,0.000848716316571186,0.0
TRRAP,0.22087842138765118,0.1283683428813919,0.06195629110969658,0.023339698705707616,0.003607044345427541,0.0002121790791427965,0.0002121790791427965,0.0
CYP19A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT2B1,0.2266072565245067,0.14704010184595798,0.040950562274559725,0.014852535539995756,0.005941014215998302,0.0002121790791427965,0.0002121790791427965,0.0
VMAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOHH,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
CDH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM83H,0.2885635476342033,0.23997453851050288,0.14873753447910035,0.042011457670273714,0.014003819223424571,0.002758328028856355,0.002546148949713558,0.0002121790791427965
LMF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYND10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYND11,0.2737110120942075,0.21090600466793974,0.11478888181625292,0.0428601739868449,0.0038192234245703373,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
ZMYND19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM83F,0.2435815828559304,0.15913430935709738,0.05198387438998515,0.016762147252280923,0.0076384468491406746,0.000424358158285593,0.000424358158285593,0.0
OR4B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB7,0.2698917886696372,0.21790791427965203,0.14406959473795883,0.07277742414597921,0.023976235943136005,0.002758328028856355,0.002758328028856355,0.0
HSPB2,0.27731805643963503,0.22363674941650752,0.13749204328453216,0.08635688521111819,0.040314025037131336,0.003182686187141948,0.003182686187141948,0.0
HSPB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HSPB8,0.254402715892213,0.18608105240823256,0.10524082325482707,0.061744112030553785,0.01952047528113728,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
PBXIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAV1,0.1514958625079567,0.0978145554848292,0.06322936558455336,0.01633778909399533,0.000848716316571186,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
NAV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAV2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LIG1,0.27922766815192024,0.22109060046679396,0.13112667091024824,0.05134733715255676,0.008699342244854658,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
LIG3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
IREB2,0.11966900063653724,0.05962232123912582,0.027158922130277954,0.009972416719711436,0.001273074474856779,0.0,0.0,0.0
RNMTL1,0.21684701888393804,0.1273074474856779,0.043708890303416084,0.023339698705707616,0.008699342244854658,0.000848716316571186,0.000848716316571186,0.0
BOLL,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.000848716316571186,0.000848716316571186,0.0006365372374283895,0.0006365372374283895,0.0
BARHL2,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0010608953957139827,0.000848716316571186,0.0006365372374283895,0.0006365372374283895,0.0
CSPG4,0.28283471249734776,0.2259707192870783,0.1328241035433906,0.08932739231911734,0.05262041162741354,0.010821133036282623,0.010608953957139827,0.0002121790791427965
CSPG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
AJAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMEM180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM186,0.16274135370252493,0.06619987269255251,0.02864417568427753,0.015489072777424145,0.0019096117122851686,0.0,0.0,0.0
IL10RB,0.23997453851050288,0.16083174199023975,0.08720560152768937,0.03352429450456185,0.015913430935709738,0.000424358158285593,0.000424358158285593,0.0
TMEM189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCAR2,0.244005941014216,0.17122851686823679,0.09526840653511563,0.036282622533418206,0.002546148949713558,0.0002121790791427965,0.0002121790791427965,0.0
SCGB1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAF6,0.2376405686399321,0.14406959473795883,0.047103755569700825,0.00976023764056864,0.0006365372374283895,0.0,0.0,0.0
TAF5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF2,0.19180988754508804,0.098026734563972,0.049013367281986,0.011882028431996604,0.0019096117122851686,0.000424358158285593,0.000424358158285593,0.0
TAF1,0.21727137704222363,0.14979842987481434,0.06365372374283895,0.022703161468279227,0.0076384468491406746,0.0006365372374283895,0.0006365372374283895,0.0
HMOX1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAF9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HMOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN31,0.17992785911309145,0.11669849352853809,0.05686399321026947,0.01103331211542542,0.000424358158285593,0.0,0.0,0.0
ALAD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FOSB,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.2
PDXK,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CLTCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRCC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP8L,0.1640144281773817,0.07744536388712073,0.019096117122851686,0.0061531932951410994,0.0014852535539995756,0.0002121790791427965,0.0002121790791427965,0.0
PDCD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRUNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDLBP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARFGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC22C,0.25885847655421174,0.1703798005516656,0.1035433906216847,0.043708890303416084,0.004243581582855931,0.0002121790791427965,0.0002121790791427965,0.0
SEC22B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC22A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELANE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSFA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD11,0.15764905580309782,0.0910248249522597,0.03734351792913219,0.015489072777424145,0.007001909611712286,0.001697432633142372,0.001697432633142372,0.0
ATPIF1,0.14767663908338638,0.047740292807129214,0.02567366857627838,0.013791640144281773,0.002970507107999151,0.0002121790791427965,0.0002121790791427965,0.0
PPP3R1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PRNT,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
PRNP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
