gene_amexicanum_regen_up,amexicanum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less3,amexicanum_regen_up_Fraction_sp_less2,amexicanum_regen_up_Fraction_sp_1,amexicanum_regen_up_Fraction_sp_0
FAT2,0.08204826368452031,0.00659211300765156,0.0,0.0,0.0
FAT3,0.03766921718658034,0.0009417304296645085,0.0,0.0,0.0
FAT4,0.040965273690406125,0.0009417304296645085,0.0,0.0,0.0
FJX1,0.07168922895821071,0.006827545615067687,0.0,0.0,0.0
SEC11C,0.09640965273690406,0.009535020600353149,0.00023543260741612713,0.00023543260741612713,0.0
SRPR,0.10464979399646851,0.009535020600353149,0.00023543260741612713,0.00023543260741612713,0.0
SSR2,0.10576809888169511,0.011771630370806356,0.00011771630370806356,0.00011771630370806356,0.0
FAXDC2,0.033431430253090054,0.0003531489111241907,0.0,0.0,0.0
NHP2,0.10965273690406122,0.027310182460270747,0.00023543260741612713,0.00023543260741612713,0.0
PASK,0.0872277810476751,0.0075927015891701,5.885815185403178e-05,5.885815185403178e-05,0.0
TUBB1,0.0961153619776339,0.009358446144791054,0.00023543260741612713,0.00023543260741612713,0.0
FBLIM1,0.0883460859329017,0.007121836374337846,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
FERMT2,0.05309005297233667,0.0022954679223072395,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FBLL1,0.040906415538552086,0.001883460859329017,0.0,0.0,0.0
MFAP5,0.07104178928781636,0.0025897586815773984,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
LOXL1,0.09293702177751618,0.00859329017068864,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
C14orf135,0.03713949381989406,0.0011771630370806356,5.885815185403178e-05,5.885815185403178e-05,0.0
MPI,0.0883460859329017,0.005120659211300766,0.0005885815185403178,0.0005885815185403178,0.0
PFKFB4,0.08917010005885816,0.00594467333725721,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
FBXL11,0.08781636256621542,0.004532077692760447,0.00011771630370806356,0.00011771630370806356,0.0
FBXL12,0.017657445556209534,0.00011771630370806356,0.0,0.0,0.0
FBXL15,0.08422601530311948,0.005591524426133019,0.0,0.0,0.0
FBXL4,0.04885226603884638,0.0011771630370806356,0.0,0.0,0.0
FBXL7,0.048911124190700414,0.0012360211889346675,0.0,0.0,0.0
FBXO15,0.05367863449087699,0.0012948793407886992,0.0,0.0,0.0
FBXO16,0.10423778693349028,0.01883460859329017,5.885815185403178e-05,5.885815185403178e-05,0.0
FBXO21,0.05721012360211889,0.0022954679223072395,0.0,0.0,0.0
FBXO25,0.05544437904649794,0.0017657445556209534,0.0,0.0,0.0
FBXO27,0.0859329017068864,0.005002942907592701,0.0,0.0,0.0
FBXO28,0.10306062389640966,0.016244849911712773,5.885815185403178e-05,5.885815185403178e-05,0.0
FBXO36,0.05279576221306651,0.002177751618599176,0.0,0.0,0.0
FBXO38,0.08263684520306062,0.004355503237198352,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
KLF7,0.07792819305473808,0.005885815185403178,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FBXO40,0.044791053560918184,0.002236609770453208,0.0,0.0,0.0
FBXO48,0.05673925838728664,0.0031783402001177162,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FBXO9,0.09252501471453796,0.00988816951147734,5.885815185403178e-05,5.885815185403178e-05,0.0
TFAP4,0.03949381989405533,0.0010005885815185403,5.885815185403178e-05,0.0,5.885815185403178e-05
C6orf167,0.02736904061212478,0.0004120070629782225,0.0,0.0,0.0
KIAA1875,0.02736904061212478,0.0004120070629782225,0.0,0.0,0.0
SHPRH,0.09688051795173631,0.010476751030017658,5.885815185403178e-05,5.885815185403178e-05,0.0
FCER1A,0.06380223660977045,0.0014125956444967628,0.0,0.0,0.0
IGHE,0.09994114184814597,0.012654502648616834,5.885815185403178e-05,5.885815185403178e-05,0.0
MS4A2,0.08805179517363154,0.007298410829899941,0.0,0.0,0.0
VAPB,0.08116539140670984,0.00264861683343143,0.00017657445556209535,0.00017657445556209535,0.0
PARP14,0.09529134785167746,0.008063566804002354,0.0,0.0,0.0
FCF1,0.06468510888758093,0.00429664508534432,0.0,0.0,0.0
FCGR2C,0.08969982342554443,0.004649793996468511,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ25770,0.042495585638610944,0.0006474396703943496,0.0,0.0,0.0
FCP1,0.07292525014714538,0.0038257798705120657,0.0,0.0,0.0
FCRL3,0.08646262507357269,0.004885226603884638,0.0,0.0,0.0
FCRLA,0.06174220129487934,0.0017068864037669217,0.0,0.0,0.0
FDPS,0.10665097115950559,0.015067686874632136,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FDX1L,0.08016480282519128,0.00924072984108299,0.0,0.0,0.0
FEM1C,0.05326662742789876,0.0028251912889935256,0.0,0.0,0.0
FERMT3,0.02142436727486757,0.000824014125956445,0.0,0.0,0.0
HSH2D,0.05768098881695115,0.0020600353148911123,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
RASA3,0.10659211300765156,0.018304885226603885,0.00011771630370806356,0.00011771630370806356,0.0
ZNF775,0.10853443201883461,0.018952324896998236,0.00017657445556209535,0.00017657445556209535,0.0
FLJ20397,0.06062389640965274,0.0018246027074749853,0.0,0.0,0.0
FLJ22624,0.036197763390229544,0.0012360211889346675,0.0,0.0,0.0
NDUFB9,0.09246615656268393,0.006886403766921719,5.885815185403178e-05,5.885815185403178e-05,0.0
PDCD7,0.06238964096527369,0.002472042377869335,0.0,0.0,0.0
RAI14,0.09452619187757505,0.011477339611536198,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
SAP30L,0.10229546792230725,0.01153619776339023,5.885815185403178e-05,5.885815185403178e-05,0.0
SCOC,0.08899352560329606,0.007828134196586227,0.0,0.0,0.0
TBC1D25,0.018599175985874045,0.0006474396703943496,0.0,0.0,0.0
ZNF251,0.07510300176574455,0.004061212477928193,0.0,0.0,0.0
FEZF1,0.0961153619776339,0.008063566804002354,0.0,0.0,0.0
FFAR1,0.09405532666274279,0.011653914067098294,0.00017657445556209535,0.00017657445556209535,0.0
MCHR1,0.09081812831077105,0.007239552678045909,0.000529723366686286,0.000529723366686286,0.0
FFAR2,0.09164214243672748,0.007298410829899941,0.00017657445556209535,0.00017657445556209535,0.0
PROK2,0.08022366097704532,0.005768098881695115,0.00011771630370806356,0.00011771630370806356,0.0
FFAR4,0.026957033549146556,0.0009417304296645085,0.0,0.0,0.0
ITGAD,0.1101824602707475,0.016244849911712773,5.885815185403178e-05,0.0,5.885815185403178e-05
FGD2,0.10800470865214833,0.021954090641553854,0.00011771630370806356,0.00011771630370806356,0.0
FGD3,0.07563272513243084,0.006003531489111242,0.0,0.0,0.0
FGF9,0.08734549735138317,0.006121247792819306,5.885815185403178e-05,5.885815185403178e-05,0.0
FGFBP1,0.0768687463213655,0.003884638022366098,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
HSPA9B,0.09529134785167746,0.009123013537374927,0.0,0.0,0.0
FGF18,0.10441436138905238,0.018187168922895822,0.00017657445556209535,0.00017657445556209535,0.0
PTF1A,0.07598587404355503,0.004002354326074161,0.0,0.0,0.0
FGF12,0.062978222483814,0.003060623896409653,5.885815185403178e-05,0.0,5.885815185403178e-05
FGF17,0.0631547969393761,0.003237198351971748,5.885815185403178e-05,5.885815185403178e-05,0.0
FGF19,0.09334902884049441,0.007416127133608005,0.00011771630370806356,0.00011771630370806356,0.0
FGF20,0.075927015891701,0.003884638022366098,5.885815185403178e-05,5.885815185403178e-05,0.0
FGF6,0.07469099470276633,0.004237786933490288,5.885815185403178e-05,5.885815185403178e-05,0.0
FGF21,0.07604473219540907,0.005120659211300766,5.885815185403178e-05,5.885815185403178e-05,0.0
KLB,0.04932313125367863,0.0011771630370806356,0.0,0.0,0.0
FGF22,0.05420835785756327,0.0020011771630370806,5.885815185403178e-05,5.885815185403178e-05,0.0
KL,0.033431430253090054,0.0017068864037669217,0.00011771630370806356,0.00011771630370806356,0.0
MEPE,0.00694526191877575,0.00017657445556209535,0.0,0.0,0.0
FGF4,0.10288404944084756,0.010241318422601531,0.0002942907592701589,0.0002942907592701589,0.0
IL17RD,0.0660977045320777,0.003237198351971748,0.0,0.0,0.0
XPR1,0.06939376103590347,0.0044143613890523835,0.0,0.0,0.0
ZNF138,0.09558563861094761,0.01153619776339023,0.00011771630370806356,0.00011771630370806356,0.0
LDB2,0.07015891701000589,0.002472042377869335,0.00011771630370806356,0.00011771630370806356,0.0
C1orf16,0.026898175397292525,0.0005885815185403178,0.0,0.0,0.0
FLJ10324,0.0659211300765156,0.003001765744555621,5.885815185403178e-05,5.885815185403178e-05,0.0
GPSM3,0.042731018246027076,0.00164802825191289,0.0,0.0,0.0
HBZ,0.09952913478516774,0.012477928193054738,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
NDUFS6,0.10417892878163626,0.012242495585638611,0.00017657445556209535,0.00017657445556209535,0.0
SH2B1,0.1012948793407887,0.013949381989405533,0.0,0.0,0.0
SMA4,0.10064743967039436,0.012831077104178929,5.885815185403178e-05,5.885815185403178e-05,0.0
PABPC1L2A,0.08475573866980576,0.009476162448499118,0.0,0.0,0.0
ZCCHC11,0.0859329017068864,0.006533254855797528,5.885815185403178e-05,5.885815185403178e-05,0.0
FGFRL1,0.03031194820482637,0.00047086521483225425,0.0,0.0,0.0
FGGY,0.05373749264273102,0.00329605650382578,0.0,0.0,0.0
MIZF,0.08811065332548558,0.007945850500294291,0.0,0.0,0.0
MORG1,0.09805768098881695,0.009711595055915245,0.0,0.0,0.0
NXT2,0.08051795173631549,0.006533254855797528,0.0,0.0,0.0
ZFP251,0.08917010005885816,0.010359034726309594,0.00011771630370806356,0.00011771630370806356,0.0
ZNF395,0.09705709240729841,0.010005885815185403,0.0,0.0,0.0
HIVEP3,0.10665097115950559,0.020541494997057094,0.00017657445556209535,0.00017657445556209535,0.0
GPNMB,0.09034726309593878,0.005473808122424956,5.885815185403178e-05,5.885815185403178e-05,0.0
ITGB6,0.10806356680400235,0.015303119482048263,0.0003531489111241907,0.0003531489111241907,0.0
REV1L,0.07045320776927605,0.002118893466745144,5.885815185403178e-05,5.885815185403178e-05,0.0
KIAA0528,0.07180694526191878,0.004002354326074161,0.0,0.0,0.0
FIG4,0.06898175397292525,0.0031194820482636845,0.00017657445556209535,0.00017657445556209535,0.0
MTM1,0.06845203060623896,0.002236609770453208,0.00011771630370806356,0.00011771630370806356,0.0
MTMR2,0.06774573278399058,0.002766333137139494,0.0004120070629782225,0.0004120070629782225,0.0
MTMR4,0.11524426133019423,0.032313125367863446,0.0003531489111241907,0.0003531489111241907,0.0
FILIP1,0.07822248381400825,0.0031194820482636845,5.885815185403178e-05,5.885815185403178e-05,0.0
FILIP1L,0.06545026486168334,0.0038257798705120657,5.885815185403178e-05,0.0,5.885815185403178e-05
GDAP1,0.0670394349617422,0.0028251912889935256,0.0,0.0,0.0
FIZ1,0.08840494408475574,0.0047675103001765745,0.0,0.0,0.0
FKBP14,0.09405532666274279,0.009181871689228958,5.885815185403178e-05,5.885815185403178e-05,0.0
LOXHD1,0.09670394349617421,0.011241907004120071,5.885815185403178e-05,5.885815185403178e-05,0.0
TRPC5,0.09264273101824602,0.005356091818716892,0.00023543260741612713,0.00023543260741612713,0.0
FKBP7,0.05909358446144791,0.002118893466745144,0.0,0.0,0.0
FKBPL,0.10476751030017657,0.016421424367274867,5.885815185403178e-05,5.885815185403178e-05,0.0
POMGNT1,0.0003531489111241907,0.0,0.0,0.0,0.0
FNIP1,0.1038846380223661,0.016009417304296645,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
FLG,0.08145968216597999,0.0050618010594467334,0.0,0.0,0.0
TRIP,0.07268981753972925,0.002942907592701589,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ10357,0.06574455562095351,0.0015303119482048264,5.885815185403178e-05,5.885815185403178e-05,0.0
C20orf98,0.011241907004120071,0.0002942907592701589,0.0,0.0,0.0
FLJ10786,0.0,0.0,0.0,0.0,0.0
FLJ32658,0.0,0.0,0.0,0.0,0.0
FLJ11193,0.02642731018246027,0.0002942907592701589,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ13197,0.059270158917010006,0.0022954679223072395,0.0,0.0,0.0
FLJ13224,0.061977633902295465,0.0034137728075338434,0.0,0.0,0.0
FLJ13855,0.06015303119482048,0.0018246027074749853,0.0,0.0,0.0
FLJ16779,0.09540906415538553,0.010771041789287816,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ20259,0.029605650382577987,0.0007062978222483814,0.0,0.0,0.0
FLJ20345,0.026839317245438494,0.000529723366686286,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ20364,0.04855797527957622,0.0012948793407886992,0.0,0.0,0.0
ZNF435,0.00529723366686286,5.885815185403178e-05,0.0,0.0,0.0
FLJ20643,0.036845203060623895,0.001059446733372572,0.0,0.0,0.0
FLJ21908,0.06533254855797528,0.0028840494408475573,0.0,0.0,0.0
FLJ22028,0.0,0.0,0.0,0.0,0.0
RP11-311P8.3,0.0,0.0,0.0,0.0,0.0
FLJ22639,0.07004120070629782,0.0031783402001177162,0.0,0.0,0.0
FLJ26850,0.07492642731018247,0.004237786933490288,0.0,0.0,0.0
FLJ30679,0.08846380223660977,0.008416715715126545,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ31306,0.10323719835197175,0.015126545026486169,0.00011771630370806356,0.00011771630370806356,0.0
FLJ33360,0.040906415538552086,0.001883460859329017,0.0,0.0,0.0
FLJ35390,0.06586227192466157,0.005356091818716892,0.0,0.0,0.0
FLJ36031,0.08969982342554443,0.009181871689228958,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ38984,0.043143025309005295,0.0015303119482048264,0.0,0.0,0.0
FLJ40125,0.06321365509123014,0.0025309005297233667,0.0,0.0,0.0
FLJ42393,0.06586227192466157,0.005356091818716892,0.0,0.0,0.0
GRIK3,0.08187168922895821,0.005591524426133019,5.885815185403178e-05,5.885815185403178e-05,0.0
GRM8,0.07486756915832843,0.0031194820482636845,0.00011771630370806356,0.00011771630370806356,0.0
OTUD1,0.08404944084755739,0.003472630959387875,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
SIGLEC10,0.09570335491465568,0.008122424955856387,0.00011771630370806356,0.00011771630370806356,0.0
MYOZ3,0.07622130665097115,0.0063566804002354324,0.0002942907592701589,0.0002942907592701589,0.0
FLRT2,0.06627427898763978,0.004708652148322542,5.885815185403178e-05,0.0,5.885815185403178e-05
PGF,0.09523248969982342,0.009064155385520894,5.885815185403178e-05,5.885815185403178e-05,0.0
VEGFB,0.09070041200706298,0.006238964096527369,0.00011771630370806356,0.00011771630370806356,0.0
PDGFC,0.08899352560329606,0.005356091818716892,5.885815185403178e-05,5.885815185403178e-05,0.0
VEGFC,0.07374926427310183,0.002766333137139494,5.885815185403178e-05,0.0,5.885815185403178e-05
FLVCR1,0.0788699234844026,0.005591524426133019,0.0,0.0,0.0
FMN2,0.019070041200706298,5.885815185403178e-05,5.885815185403178e-05,0.0,5.885815185403178e-05
SPIRE1,0.07792819305473808,0.006003531489111242,5.885815185403178e-05,5.885815185403178e-05,0.0
FMNL1,0.09311359623307829,0.008769864626250736,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FMO2,0.020011771630370805,0.0014125956444967628,0.00011771630370806356,0.00011771630370806356,0.0
FMOD,0.07410241318422602,0.0036492054149499706,0.00023543260741612713,0.00023543260741612713,0.0
OMD,0.007416127133608005,0.0005885815185403178,0.00017657445556209535,0.00017657445556209535,0.0
NUFIP2,0.09894055326662743,0.012360211889346674,5.885815185403178e-05,0.0,5.885815185403178e-05
ITGA9,0.10753384343731606,0.015361977633902296,0.0002942907592701589,0.0002942907592701589,0.0
ITGB8,0.10971159505591524,0.0177751618599176,0.00017657445556209535,0.00017657445556209535,0.0
LACRT,0.06968805179517364,0.003531489111241907,5.885815185403178e-05,5.885815185403178e-05,0.0
MIA,0.05597410241318423,0.0037080635668040023,5.885815185403178e-05,0.0,5.885815185403178e-05
REG3A,0.06233078281341966,0.00329605650382578,5.885815185403178e-05,5.885815185403178e-05,0.0
FN3K,0.052266038846380224,0.0025897586815773984,0.0,0.0,0.0
FN3KRP,0.005591524426133019,0.0,0.0,0.0,0.0
USP43,0.08063566804002355,0.005591524426133019,0.0,0.0,0.0
STIM2,0.056386109476162447,0.0020011771630370806,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FNDC3A,0.07422012948793408,0.004885226603884638,5.885815185403178e-05,5.885815185403178e-05,0.0
FNIP2,0.011006474396703943,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05,0.0
PGGT1B,0.08210712183637434,0.0060623896409652735,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FOLH1,0.024190700412007063,0.0010005885815185403,0.0,0.0,0.0
FOLR1,0.05079458505002943,0.00164802825191289,0.0,0.0,0.0
GLRX5,0.10364920541494997,0.01653914067098293,0.00017657445556209535,0.00017657445556209535,0.0
GOLPH3L,0.09776339022954679,0.013301942319011183,0.00017657445556209535,0.00017657445556209535,0.0
GSG1,0.10153031194820483,0.015244261330194232,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
IFT27,0.1025897586815774,0.01489111241907004,0.00011771630370806356,0.00011771630370806356,0.0
IL1RL1,0.09811653914067098,0.012419070041200707,5.885815185403178e-05,5.885815185403178e-05,0.0
IMMP1L,0.09052383755150088,0.008652148322542672,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
IQCD,0.10311948204826368,0.015891701000588582,0.00023543260741612713,0.00023543260741612713,0.0
ISOC2,0.10482636845203061,0.016597998822836964,0.00023543260741612713,0.00023543260741612713,0.0
ITGBL1,0.09658622719246615,0.012007062978222485,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
ITPRIP,0.09658622719246615,0.012007062978222485,5.885815185403178e-05,5.885815185403178e-05,0.0
KATNB1,0.1088875809299588,0.023955267804590934,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
KCTD9,0.10194231901118304,0.01483225426721601,0.00017657445556209535,0.00017657445556209535,0.0
KDM4B,0.10382577987051207,0.01783402001177163,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
KIAA1826,0.10194231901118304,0.01483225426721601,0.00017657445556209535,0.00017657445556209535,0.0
LENG1,0.10665097115950559,0.01954090641553855,0.00017657445556209535,0.00017657445556209535,0.0
LOC100131801,0.10153031194820483,0.014420247204237787,0.00011771630370806356,0.00011771630370806356,0.0
LOC646999,0.1011183048852266,0.014420247204237787,5.885815185403178e-05,5.885815185403178e-05,0.0
LOC729082,0.1011183048852266,0.01848145968216598,0.00017657445556209535,0.00017657445556209535,0.0
LOC729467,0.09052383755150088,0.008652148322542672,5.885815185403178e-05,5.885815185403178e-05,0.0
LOXL2,0.09052383755150088,0.008652148322542672,5.885815185403178e-05,5.885815185403178e-05,0.0
LRRC48,0.10800470865214833,0.019894055326662743,0.00017657445556209535,0.00017657445556209535,0.0
MARCH4,0.09405532666274279,0.010417892878163625,5.885815185403178e-05,5.885815185403178e-05,0.0
MGC23284,0.11006474396703944,0.0214832254267216,0.00011771630370806356,0.00011771630370806356,0.0
MKL1,0.11077104178928782,0.022660388463802236,0.00017657445556209535,0.00017657445556209535,0.0
MPND,0.10041200706297822,0.012654502648616834,0.00011771630370806356,0.00011771630370806356,0.0
MPP4,0.10482636845203061,0.015538552089464391,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
MPV17L2,0.10353148911124191,0.015538552089464391,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
MT2A,0.11212477928193054,0.026309593878752206,0.00017657445556209535,0.00017657445556209535,0.0
MTMR12,0.10323719835197175,0.015126545026486169,0.00011771630370806356,0.00011771630370806356,0.0
NAIF1,0.11094761624484992,0.020306062389640965,0.00023543260741612713,0.00023543260741612713,0.0
NUBP2,0.10441436138905238,0.01753972925250147,0.00017657445556209535,0.00017657445556209535,0.0
OCIAD2,0.09052383755150088,0.008652148322542672,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
ORMDL2,0.10323719835197175,0.015126545026486169,0.00011771630370806356,0.00011771630370806356,0.0
PAIP2B,0.1012948793407887,0.012831077104178929,0.00011771630370806356,0.00011771630370806356,0.0
PGP,0.10612124779281931,0.018069452619187756,0.00011771630370806356,0.00011771630370806356,0.0
PTTG1IP,0.10829899941141848,0.019952913478516774,0.00017657445556209535,0.00017657445556209535,0.0
PWWP2A,0.103708063566804,0.016009417304296645,0.00017657445556209535,0.00017657445556209535,0.0
